,cond_vol
2020-08-21 00:00:00+00:00,2.676375711031387
2020-08-22 00:00:00+00:00,2.7693280888996834
2020-08-23 00:00:00+00:00,2.6753334234018475
2020-08-24 00:00:00+00:00,2.575278392416779
2020-08-25 00:00:00+00:00,2.493117084124491
2020-08-26 00:00:00+00:00,2.766121452617955
2020-08-27 00:00:00+00:00,2.6777170840678406
2020-08-28 00:00:00+00:00,2.6172687793019342
2020-08-29 00:00:00+00:00,2.5733632526963404
2020-08-30 00:00:00+00:00,2.494967791335882
2020-08-31 00:00:00+00:00,2.499163488734184
2020-09-01 00:00:00+00:00,2.42924095462589
2020-09-02 00:00:00+00:00,2.4617669435189447
2020-09-03 00:00:00+00:00,2.898019757532029
2020-09-04 00:00:00+00:00,4.922732890727134
2020-09-05 00:00:00+00:00,4.7086314851574915
2020-09-06 00:00:00+00:00,4.529977556371202
2020-09-07 00:00:00+00:00,4.259070585047923
2020-09-08 00:00:00+00:00,4.018052115654098
2020-09-09 00:00:00+00:00,3.891991548345266
2020-09-10 00:00:00+00:00,3.6787512667306963
2020-09-11 00:00:00+00:00,3.4918129747361686
2020-09-12 00:00:00+00:00,3.3089361229707714
2020-09-13 00:00:00+00:00,3.14367801944709
2020-09-14 00:00:00+00:00,3.0239603250513687
2020-09-15 00:00:00+00:00,3.065610502596448
2020-09-16 00:00:00+00:00,2.936879336907426
2020-09-17 00:00:00+00:00,2.8441970982712093
2020-09-18 00:00:00+00:00,2.7261906960653293
2020-09-19 00:00:00+00:00,2.6197202152364656
2020-09-20 00:00:00+00:00,2.5523454735284288
2020-09-21 00:00:00+00:00,2.5294610384483285
2020-09-22 00:00:00+00:00,2.974595766371102
2020-09-23 00:00:00+00:00,2.8559384334064544
2020-09-24 00:00:00+00:00,2.9214928783734915
2020-09-25 00:00:00+00:00,3.194149465854274
2020-09-26 00:00:00+00:00,3.0473792118047425
2020-09-27 00:00:00+00:00,2.90675101343073
2020-09-28 00:00:00+00:00,2.780651474744649
2020-09-29 00:00:00+00:00,2.686414062116554
2020-09-30 00:00:00+00:00,2.61130978872113
2020-10-01 00:00:00+00:00,2.53076226880205
2020-10-02 00:00:00+00:00,2.5118912985187074
2020-10-03 00:00:00+00:00,2.438142811084739
2020-10-04 00:00:00+00:00,2.3674639930277492
2020-10-05 00:00:00+00:00,2.322595155826144
2020-10-06 00:00:00+00:00,2.283168165543664
2020-10-07 00:00:00+00:00,2.3303778431849342
2020-10-08 00:00:00+00:00,2.270701422701063
2020-10-09 00:00:00+00:00,2.337915854276105
2020-10-10 00:00:00+00:00,2.294991067634053
2020-10-11 00:00:00+00:00,2.334205942890663
2020-10-12 00:00:00+00:00,2.2750054708282166
2020-10-13 00:00:00+00:00,2.2540313268022114
2020-10-14 00:00:00+00:00,2.234614676388988
2020-10-15 00:00:00+00:00,2.18347961370837
2020-10-16 00:00:00+00:00,2.1452475907290527
2020-10-17 00:00:00+00:00,2.1972032867767224
2020-10-18 00:00:00+00:00,2.1496423631800083
2020-10-19 00:00:00+00:00,2.1372422642924187
2020-10-20 00:00:00+00:00,2.1981954974393667
2020-10-21 00:00:00+00:00,2.184464388356648
2020-10-22 00:00:00+00:00,3.180600699984717
2020-10-23 00:00:00+00:00,3.0561572214828896
2020-10-24 00:00:00+00:00,2.920552331950181
2020-10-25 00:00:00+00:00,2.8241989092209545
2020-10-26 00:00:00+00:00,2.7214769235784226
2020-10-27 00:00:00+00:00,2.613811192120329
2020-10-28 00:00:00+00:00,2.8965395082334613
2020-10-29 00:00:00+00:00,2.95254754747051
2020-10-30 00:00:00+00:00,2.85096780705415
2020-10-31 00:00:00+00:00,2.73640873513924
2020-11-01 00:00:00+00:00,2.6755666022041926
2020-11-02 00:00:00+00:00,2.577031411290123
2020-11-03 00:00:00+00:00,2.55848675325146
2020-11-04 00:00:00+00:00,2.7063478891463735
2020-11-05 00:00:00+00:00,2.609561534340852
2020-11-06 00:00:00+00:00,4.129394126110824
2020-11-07 00:00:00+00:00,3.8884454560697037
2020-11-08 00:00:00+00:00,4.085386962421834
2020-11-09 00:00:00+00:00,4.100270351529208
2020-11-10 00:00:00+00:00,3.88158152359745
2020-11-11 00:00:00+00:00,3.664368741319692
2020-11-12 00:00:00+00:00,3.5520613042955684
2020-11-13 00:00:00+00:00,3.5814483673406263
2020-11-14 00:00:00+00:00,3.388860070850207
2020-11-15 00:00:00+00:00,3.2710005585435793
2020-11-16 00:00:00+00:00,3.1240224900219977
2020-11-17 00:00:00+00:00,3.340976555194823
2020-11-18 00:00:00+00:00,3.656346518797316
2020-11-19 00:00:00+00:00,3.4601619667598578
2020-11-20 00:00:00+00:00,3.278972745838838
